RespondId,SOI,RiskTaking,DDk,KSF,Age,Gender,Sex,SexOrient,Race,Relationship,Children,Planforchildren,Ageof1stchild,@#children,Residence,Location,SexRatio,LifeExpectancy,Income,HHIncome,Roommates,PopulationDensity
40,3.888888888888889,2.857142857142857,0.015745324958769378,-0.5929452753105385,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,28,2,1,NA,66,86,50000,100000,4,1000
40,3.888888888888889,2.857142857142857,0.015745324958769378,-0.5929452753105385,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,28,2,2,NA,88,80,20000,15000,1,1000
41,3.4444444444444446,2.0714285714285716,0.0039012103167366586,-0.1769887541511938,22,Male,Male,Heterosexual,White / Caucasian,Dating,No,Might or might not,30,2,1,NA,51,80,35000,60000,4,1000
41,3.4444444444444446,2.0714285714285716,0.0039012103167366586,-0.1769887541511938,22,Male,Male,Heterosexual,White / Caucasian,Dating,No,Might or might not,30,2,2,NA,50,80,15000,0,5,1000
41,3.4444444444444446,2.0714285714285716,0.0039012103167366586,-0.1769887541511938,22,Male,Male,Heterosexual,White / Caucasian,Dating,No,Might or might not,30,2,3,NA,53,80,30000,50000,4,1500
42,1.7777777777777777,2.5714285714285716,0.015866789939898148,0.1923290454122086,19,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,1,NA,92,70,40000,75000,5,3
42,1.7777777777777777,2.5714285714285716,0.015866789939898148,0.1923290454122086,19,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,2,NA,49,70,45000,0,5,10
43,1,2,0.00200383096030529,0.36541412715464244,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,5,1,NA,53,85,40000,35000,4,200
43,1,2,0.00200383096030529,0.36541412715464244,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,5,2,NA,43,85,50000,35000,3,200
43,1,2,0.00200383096030529,0.36541412715464244,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,5,3,NA,55,85,48000,30000,3,120
43,1,2,0.00200383096030529,0.36541412715464244,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,5,4,NA,56,85,50000,54000,4,250
43,1,2,0.00200383096030529,0.36541412715464244,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,5,5,NA,62,85,60000,55000,4,300
44,3,3,0.0060046614266028595,0.10770044387388429,23,Female,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Probably yes,35,2,1,NA,65,86,100000,80000,4,3000
44,3,3,0.0060046614266028595,0.10770044387388429,23,Female,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Probably yes,35,2,2,NA,74,80,NA,1500,1,1000
45,3.5555555555555554,2.7142857142857144,0.0060046614266028595,0.563988053917847,21,Male,Male,Heterosexual,White / Caucasian,Dating,No,Definitely yes,24,3,1,NA,50,75,80000,300000,5,15
46,2.5555555555555554,1.9285714285714286,0.015745324958769378,-0.5454179672221846,20,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,30,2,1,NA,50,80,80000,120000,5,10000
46,2.5555555555555554,1.9285714285714286,0.015745324958769378,-0.5454179672221846,20,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,30,2,2,NA,51,80,20000,20000,4,1000
47,NA,NA,NA,NA,21,Male,Male,Heterosexual,White / Caucasian,Dating,No,Definitely not,NA,NA,1,NA,50,70,75000,75000,4,20000
48,1.8888888888888888,2.142857142857143,0.002535233991246886,-0.6881329567846094,18,Male,Male,Gay / Lesbian,White / Caucasian,Single,No,Might or might not,30,2,2,NA,45,80,100000,100000,4,3000
48,1.8888888888888888,2.142857142857143,0.002535233991246886,-0.6881329567846094,18,Male,Male,Gay / Lesbian,White / Caucasian,Single,No,Might or might not,30,2,3,NA,45,80,100000,100000,4,3000
49,3.5555555555555554,2.7857142857142856,0.0060046614266028595,0.37216581363652823,21,Female,Female,Gay / Lesbian,White / Caucasian,Dating,No,Definitely yes,27,4,1,NA,46,80,60000,75000,4,500
49,3.5555555555555554,2.7857142857142856,0.0060046614266028595,0.37216581363652823,21,Female,Female,Gay / Lesbian,White / Caucasian,Dating,No,Definitely yes,27,4,2,NA,71,75,50000,10000,4,600
49,3.5555555555555554,2.7857142857142856,0.0060046614266028595,0.37216581363652823,21,Female,Female,Gay / Lesbian,White / Caucasian,Dating,No,Definitely yes,27,4,3,NA,46,80,60000,25000,2,500
49,3.5555555555555554,2.7857142857142856,0.0060046614266028595,0.37216581363652823,21,Female,Female,Gay / Lesbian,White / Caucasian,Dating,No,Definitely yes,27,4,4,NA,65,70,50000,10000,1,100
49,3.5555555555555554,2.7857142857142856,0.0060046614266028595,0.37216581363652823,21,Female,Female,Gay / Lesbian,White / Caucasian,Dating,No,Definitely yes,27,4,5,NA,38,70,40000,5000,2,50
50,1.3333333333333333,2.1538461538461537,0.04101143077600656,0.6604914446881157,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,1,NA,51,80,25,25,4,300
50,1.3333333333333333,2.1538461538461537,0.04101143077600656,0.6604914446881157,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,2,NA,61,90,90,200,6,500
51,1.2222222222222223,1.4285714285714286,0.248371318167601,-0.7534673142870146,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,26,4,3,NA,55,75,34000,30000,5,40
51,1.2222222222222223,1.4285714285714286,0.248371318167601,-0.7534673142870146,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,26,4,4,NA,64,80,33000,20000,6,4
51,1.2222222222222223,1.4285714285714286,0.248371318167601,-0.7534673142870146,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,26,4,5,NA,32,70,20000,60000,6,20
52,6.333333333333333,2.9285714285714284,0.04101143077600656,0.06066798473871469,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,27,3,1,NA,46,84,200000,300000,4,2500
52,6.333333333333333,2.9285714285714284,0.04101143077600656,0.06066798473871469,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,27,3,2,NA,54,75,100,250000,4,3000
52,6.333333333333333,2.9285714285714284,0.04101143077600656,0.06066798473871469,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,27,3,3,NA,56,72,400000,350000,3,2000
52,6.333333333333333,2.9285714285714284,0.04101143077600656,0.06066798473871469,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,27,3,4,NA,50,69,100000,150000,4,2000
53,4.888888888888889,2.857142857142857,0.004837066768343081,0.2708446269690958,19,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,1,NA,51,80,800000,800000,6,600
54,4.111111111111111,2.2142857142857144,0.04095697875273276,-0.18412519365852423,18,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably not,25,2,1,NA,50,80,80000,100000,5,30
54,4.111111111111111,2.2142857142857144,0.04095697875273276,-0.18412519365852423,18,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably not,25,2,2,NA,60,75,70000,80000,5,10
54,4.111111111111111,2.2142857142857144,0.04095697875273276,-0.18412519365852423,18,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably not,25,2,3,NA,51,80,80000,80000,5,30
54,4.111111111111111,2.2142857142857144,0.04095697875273276,-0.18412519365852423,18,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably not,25,2,4,NA,51,70,60000,60000,5,100
54,4.111111111111111,2.2142857142857144,0.04095697875273276,-0.18412519365852423,18,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably not,25,2,5,NA,50,80,60000,90000,5,3
55,1.1111111111111112,2.5,0.24942329796316196,-0.42310658012496977,NA,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely not,NA,NA,1,NA,51,80,100000,100000,4,1
55,1.1111111111111112,2.5,0.24942329796316196,-0.42310658012496977,NA,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely not,NA,NA,2,NA,50,80,55000,60000,2,4
56,2.2222222222222223,2.0714285714285716,0.006192097967020728,0.9985818798836876,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,29,4,1,NA,51,75,75000,85000,3,1000
56,2.2222222222222223,2.0714285714285716,0.006192097967020728,0.9985818798836876,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,29,4,2,NA,50,75,50000,5000,4,1000
56,2.2222222222222223,2.0714285714285716,0.006192097967020728,0.9985818798836876,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,29,4,3,NA,51,85,175000,40000,2,20000
57,4.666666666666667,2.5,0.0060046614266028595,0.245019360646857,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,26,3,1,NA,50,78,50000,130000,5,10000
57,4.666666666666667,2.5,0.0060046614266028595,0.245019360646857,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,26,3,2,NA,52,85,100000,150000,5,10000
57,4.666666666666667,2.5,0.0060046614266028595,0.245019360646857,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,26,3,3,NA,51,85,60000,100000,4,7000
58,1.1111111111111112,1.7692307692307692,0.00159370365571342,0.1056213230502239,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,28,3,1,NA,40,75,80000,110000,5,10
58,1.1111111111111112,1.7692307692307692,0.00159370365571342,0.1056213230502239,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,28,3,2,NA,56,68,60000,110000,3,30
59,2,2.4285714285714284,0.002535233991246886,0.6225500144836308,22,Female,Female,Heterosexual,Multiracial,Dating,No,Probably yes,28,2,1,NA,72,75,75000,80000,4,1000
59,2,2.4285714285714284,0.002535233991246886,0.6225500144836308,22,Female,Female,Heterosexual,Multiracial,Dating,No,Probably yes,28,2,2,NA,65,75,100000,300000,4,3000
60,3.7777777777777777,2.142857142857143,0.003883120915463606,-0.5238215479189303,18,,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Might or might not,28,2,1,NA,57,75,87300,60000,5,250
60,3.7777777777777777,2.142857142857143,0.003883120915463606,-0.5238215479189303,18,,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Might or might not,28,2,2,NA,76,75,40000,70000,5,400
60,3.7777777777777777,2.142857142857143,0.003883120915463606,-0.5238215479189303,18,,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Might or might not,28,2,3,NA,61,75,90000,80000,5,200
60,3.7777777777777777,2.142857142857143,0.003883120915463606,-0.5238215479189303,18,,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Might or might not,28,2,4,NA,60,75,95000,80000,4,250
61,1.8888888888888888,2.4285714285714284,0.0015863986640182288,-0.6100929401266976,22,Male,Male,Heterosexual,Black / African-American,Married,No,Probably yes,27,3,1,NA,54,67,50000,120000,5,400
61,1.8888888888888888,2.4285714285714284,0.0015863986640182288,-0.6100929401266976,22,Male,Male,Heterosexual,Black / African-American,Married,No,Probably yes,27,3,2,NA,57,65,30000,70000,4,100
61,1.8888888888888888,2.4285714285714284,0.0015863986640182288,-0.6100929401266976,22,Male,Male,Heterosexual,Black / African-American,Married,No,Probably yes,27,3,3,NA,48,65,40000,35000,2,200
61,1.8888888888888888,2.4285714285714284,0.0015863986640182288,-0.6100929401266976,22,Male,Male,Heterosexual,Black / African-American,Married,No,Probably yes,27,3,4,NA,74,68,58000,40000,1,400
62,5.555555555555555,3.2857142857142856,0.003887578360113175,0.21137572319193967,21,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,28,2,1,NA,50,40,55000,130000,4,500
63,4,1,0.003208291231698457,-0.1013367155722418,21,Male,Male,Gay / Lesbian,White / Caucasian,Single,No,Definitely yes,27,3,1,NA,52,40,30000,30000,6,30
63,4,1,0.003208291231698457,-0.1013367155722418,21,Male,Male,Gay / Lesbian,White / Caucasian,Single,No,Definitely yes,27,3,3,NA,51,60,45099,4500,35,50
63,4,1,0.003208291231698457,-0.1013367155722418,21,Male,Male,Gay / Lesbian,White / Caucasian,Single,No,Definitely yes,27,3,4,NA,50,55,13900,13900,1,4567
63,4,1,0.003208291231698457,-0.1013367155722418,21,Male,Male,Gay / Lesbian,White / Caucasian,Single,No,Definitely yes,27,3,5,NA,54,55,34567,12222,3,3563
64,1.8888888888888888,2,6.317860251107622e-4,0.2535438143506529,21,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,27,2,1,NA,51,85,50000,800000,4,10
64,1.8888888888888888,2,6.317860251107622e-4,0.2535438143506529,21,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,27,2,2,NA,50,85,50000,80000,4,50
65,4.444444444444445,2.857142857142857,0.0011671631355226544,0.8204827626278464,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Might or might not,28,3,1,NA,50,80,85000,200000,4,500
65,4.444444444444445,2.857142857142857,0.0011671631355226544,0.8204827626278464,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Might or might not,28,3,2,NA,51,82,150000,200000,4,900
66,3.888888888888889,2,0.002535233991246886,-0.3442803904545203,20,Female,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Definitely yes,25,2,1,NA,46,80,74000,84000,4,600
66,3.888888888888889,2,0.002535233991246886,-0.3442803904545203,20,Female,Female,Bisexual / Pansexual,White / Caucasian,Dating,No,Definitely yes,25,2,2,NA,64,50,52000,54000,2,800
67,6,2.357142857142857,0.04101143077600656,-0.19673191015142436,22,Male,Male,Heterosexual,White / Caucasian,Dating,No,Probably yes,28,2,1,NA,50,77,40000,50000,5,1000
67,6,2.357142857142857,0.04101143077600656,-0.19673191015142436,22,Male,Male,Heterosexual,White / Caucasian,Dating,No,Probably yes,28,2,2,NA,58,70,35000,0,4,500
67,6,2.357142857142857,0.04101143077600656,-0.19673191015142436,22,Male,Male,Heterosexual,White / Caucasian,Dating,No,Probably yes,28,2,3,NA,50,82,125000,150000,5,700
68,3.2222222222222223,3.142857142857143,0.04101143077600656,0.6047508846952648,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,28,NA,1,NA,62,NA,NA,NA,4,NA
69,1.3333333333333333,2,0.1008620849138078,0.33274901501266985,18,Male,Male,Heterosexual,White / Caucasian,Dating,No,Definitely yes,26,3,1,NA,48,82,40000,70000,4,3000
69,1.3333333333333333,2,0.1008620849138078,0.33274901501266985,18,Male,Male,Heterosexual,White / Caucasian,Dating,No,Definitely yes,26,3,3,NA,51,85,80000,200000,5,1000
71,4.111111111111111,2.4285714285714284,1.5812776723592606e-4,-1.1734433582109411,20,Female,Female,Heterosexual,White / Caucasian,Dating,No,Probably yes,24,2,1,NA,53,72,50000,10000,1,30000
71,4.111111111111111,2.4285714285714284,1.5812776723592606e-4,-1.1734433582109411,20,Female,Female,Heterosexual,White / Caucasian,Dating,No,Probably yes,24,2,2,NA,50,80,150000,150000,4,10000
72,1.3333333333333333,2.857142857142857,0.0025111537475380444,0.6270525703529577,20,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,NA,3,1,NA,50,90,92000,90000,5,100
72,1.3333333333333333,2.857142857142857,0.0025111537475380444,0.6270525703529577,20,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,NA,3,2,NA,50,90,66000,50000,4,100
72,1.3333333333333333,2.857142857142857,0.0025111537475380444,0.6270525703529577,20,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,NA,3,3,NA,51,90,55000,50000,60,500
72,1.3333333333333333,2.857142857142857,0.0025111537475380444,0.6270525703529577,20,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,NA,3,4,NA,50,90,65000,80000,5,100
73,4.666666666666667,2.7857142857142856,0.015866789939898148,-0.6505095756269795,22,Female,Female,Heterosexual,Black / African-American,Dating,No,Might or might not,26,2,1,NA,49,85,50000,47000,2,75
73,4.666666666666667,2.7857142857142856,0.015866789939898148,-0.6505095756269795,22,Female,Female,Heterosexual,Black / African-American,Dating,No,Might or might not,26,2,2,NA,38,72,40000,15000,2,50
74,3.7777777777777777,3.0714285714285716,0.015866789939898148,-0.13818584795316075,21,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably yes,25,3,1,NA,53,76,100000,150000,4,50
74,3.7777777777777777,3.0714285714285716,0.015866789939898148,-0.13818584795316075,21,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably yes,25,3,2,NA,51,76,60000,10000,1,50
74,3.7777777777777777,3.0714285714285716,0.015866789939898148,-0.13818584795316075,21,Female,Female,Bisexual / Pansexual,White / Caucasian,Single,No,Probably yes,25,3,3,NA,52,76,60000,150000,4,60
75,2.3333333333333335,2.2142857142857144,1.5820283382797168e-4,0.8580899702754076,18,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,27,4,1,NA,71,80,75000,125000,5,50
75,2.3333333333333335,2.2142857142857144,1.5820283382797168e-4,0.8580899702754076,18,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,27,4,2,NA,76,70,65000,100000,3,15
75,2.3333333333333335,2.2142857142857144,1.5820283382797168e-4,0.8580899702754076,18,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,27,4,3,NA,66,75,85000,90000,4,100
75,2.3333333333333335,2.2142857142857144,1.5820283382797168e-4,0.8580899702754076,18,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,27,4,4,NA,86,80,100000,110000,3,20
76,2,2.642857142857143,0.04095697875273276,-0.4533271507132081,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,1,NA,59,80,80000,95000,5,25
76,2,2.642857142857143,0.04095697875273276,-0.4533271507132081,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,2,NA,82,80,100000,200000,5,15
76,2,2.642857142857143,0.04095697875273276,-0.4533271507132081,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,3,NA,53,NA,14000,0,2,300
76,2,2.642857142857143,0.04095697875273276,-0.4533271507132081,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,4,NA,47,75,35000,35000,4,22
76,2,2.642857142857143,0.04095697875273276,-0.4533271507132081,18,Male,Male,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,5,NA,56,70,30000,25000,3,10
77,2.6666666666666665,3.5,0.0025111537475380444,-0.595517811326072,21,Male,Male,Other (please specify),White / Caucasian,Single,Yes,,NA,3,1,NA,53,80,70000,300000,4,10000
77,2.6666666666666665,3.5,0.0025111537475380444,-0.595517811326072,21,Male,Male,Other (please specify),White / Caucasian,Single,Yes,,NA,3,2,NA,49,60,40000,NA,2,200
77,2.6666666666666665,3.5,0.0025111537475380444,-0.595517811326072,21,Male,Male,Other (please specify),White / Caucasian,Single,Yes,,NA,3,3,NA,54,75,60000,30000,1,100
78,6.111111111111111,3,0.24942329796316196,-0.6529494873859321,20,Male,Male,Heterosexual,Hispanic / Latino(a),Single,No,Might or might not,30,2,1,NA,51,50,60000,60000,5,5
78,6.111111111111111,3,0.24942329796316196,-0.6529494873859321,20,Male,Male,Heterosexual,Hispanic / Latino(a),Single,No,Might or might not,30,2,2,NA,51,60,70000,11000,3,500
79,3.2222222222222223,3.642857142857143,0.0010018370497569505,-0.46993694916432915,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Might or might not,26,2,1,NA,61,95,100000,300000,5,4000
79,3.2222222222222223,3.642857142857143,0.0010018370497569505,-0.46993694916432915,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Might or might not,26,2,2,NA,68,93,60000,3000,2,3000
80,3.7777777777777777,2.7857142857142856,0.015866789939898148,-0.3723299032890755,19,Male,Female,Other (please specify),White / Caucasian,Single,No,Probably yes,25,1,1,NA,62,70,25000,3000,4,250
80,3.7777777777777777,2.7857142857142856,0.015866789939898148,-0.3723299032890755,19,Male,Female,Other (please specify),White / Caucasian,Single,No,Probably yes,25,1,2,NA,42,60,20000,5000,2,350
81,4.777777777777778,2.7857142857142856,0.015866789939898148,-0.07691362629261222,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,26,3,1,NA,60,80,100000,100000,4,5000
81,4.777777777777778,2.7857142857142856,0.015866789939898148,-0.07691362629261222,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,26,3,2,NA,50,80,50000,50000,3,200
81,4.777777777777778,2.7857142857142856,0.015866789939898148,-0.07691362629261222,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,26,3,3,NA,68,75,65000,70000,4,10000
82,2.6666666666666665,1.2142857142857142,0.04095697875273276,0.13701828917787767,20,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,4,1,NA,50,80,70000,100000,7,1500
82,2.6666666666666665,1.2142857142857142,0.04095697875273276,0.13701828917787767,20,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,4,2,NA,49,85,105000,3000,2,1500
83,1.2222222222222223,2.0714285714285716,0.0060046614266028595,-0.24742174432323788,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,3,1,NA,52,82,55000,80000,3,400
83,1.2222222222222223,2.0714285714285716,0.0060046614266028595,-0.24742174432323788,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,3,2,NA,60,85,56000,100000,4,20
83,1.2222222222222223,2.0714285714285716,0.0060046614266028595,-0.24742174432323788,19,Female,Female,Heterosexual,White / Caucasian,Dating,No,Definitely yes,25,3,3,NA,50,80,60000,15000,1,400
84,2.6666666666666665,1.6428571428571428,0.24942329796316196,-0.06596308899978166,18,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,1,NA,55,90,150000,75000,4,10000
84,2.6666666666666665,1.6428571428571428,0.24942329796316196,-0.06596308899978166,18,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,2,NA,51,90,100000,75000,4,10000
84,2.6666666666666665,1.6428571428571428,0.24942329796316196,-0.06596308899978166,18,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,3,NA,58,90,70000,75000,4,300
84,2.6666666666666665,1.6428571428571428,0.24942329796316196,-0.06596308899978166,18,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,4,NA,50,90,80000,80000,4,10000
84,2.6666666666666665,1.6428571428571428,0.24942329796316196,-0.06596308899978166,18,Female,Female,Heterosexual,White / Caucasian,Single,No,Definitely yes,25,3,5,NA,54,90,70000,85000,4,5000
85,5.111111111111111,3.142857142857143,0.009706450818307536,-0.941084213917586,20,Female,Male,Bisexual / Pansexual,White / Caucasian,Single,No,Probably yes,35,2,3,NA,48,22,10000,8000,4,2300
86,3.888888888888889,3,0.1584380100376199,-0.10581235275214208,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,22,4,1,NA,51,40,15000,100000,6,30
86,3.888888888888889,3,0.1584380100376199,-0.10581235275214208,19,Female,Female,Heterosexual,White / Caucasian,Single,No,Probably yes,22,4,2,NA,62,90,10000,400,3,100
